Contig_ID	Bin_ID	2-1-2.raw_fold	2-8-2.raw_fold	2-9-2.raw_fold	2-10-2.raw_fold	2-12-2.raw_fold
k127_2706943	metabat.40	0.0	8.1822	7.4226	13.3114	5.2385
k127_2726037	metabat.40	54.508	35.7721	15.7067	54.437	25.1949
k127_2755160	metabat.40	2.2715	13.2061	11.5451	16.6386	8.3915
k127_2773084	metabat.40	2.0225	11.3999	9.6642	13.3938	8.1754
k127_2780071	metabat.40	14.9667	19.474	19.5595	23.6928	15.4027
k127_2788345	metabat.40	0.4494	9.7405	8.4578	12.7477	6.3894
k127_2831878	metabat.40	1.3281	10.8741	11.492	15.078	7.72
k127_2840567	metabat.40	0.805	9.8714	9.403	14.1895	6.6083
k127_2859609	metabat.40	3.0174	11.3552	10.9603	13.396	8.0476
k127_2875497	metabat.40	0.5353	9.9323	10.2162	14.5636	6.573
k127_2878853	metabat.40	1.0806	9.9667	10.7454	15.4224	6.4406
k127_2989481	metabat.40	2.457	13.2622	11.9718	16.9639	8.4497
k127_2999885	metabat.40	0.4523	10.3094	11.0127	14.1836	7.1018
k127_3003150	metabat.40	2.3119	17.2805	17.1172	21.7047	10.5587
k127_3006906	metabat.40	2.582	11.6732	11.3683	16.8887	8.7381
k127_3051651	metabat.40	0.8469	3.6786	3.4453	3.0721	8.5578
k127_3056937	metabat.40	4.867	11.7561	14.5485	17.5339	7.5538
k127_3064290	metabat.40	2.3445	10.8343	10.2107	13.5779	7.8242
k127_3068294	metabat.40	4.1497	12.4135	12.8874	16.9406	8.5
k127_3138202	metabat.40	8.2057	18.0295	15.8717	21.3685	11.8902
k127_3151606	metabat.40	1.2538	10.8232	10.7384	14.5729	7.1532
k127_3170072	metabat.40	2.4008	12.7715	12.4362	16.6793	8.0068
k127_3174397	metabat.40	1.1013	11.2434	11.964	15.3565	6.6439
k127_3217842	metabat.40	0.4733	9.1325	10.9994	14.6322	5.9037
k127_3235081	metabat.40	1.7817	12.7888	9.8906	13.4785	7.0635
k127_3241324	metabat.40	44.6431	1.2702	1.2956	4.9772	1.5339
k127_3252294	metabat.40	2.6464	12.2468	11.3582	15.3379	8.2577
k127_3260807	metabat.40	2.4226	12.3312	11.8737	15.8499	8.3957
k127_3269449	metabat.40	2.6919	12.9176	12.9923	16.4091	8.3216
k127_3284567	metabat.40	2.3673	13.5784	11.4475	17.0009	7.3104
k127_3292153	metabat.40	1.5467	10.1079	10.4032	13.4986	6.046
k127_3324200	metabat.40	0.2422	10.1783	11.1591	15.5817	7.1991
k127_3390087	metabat.40	0.5367	12.6512	10.1337	14.2142	5.8767
k127_3406790	metabat.40	5.2269	12.5036	12.9571	18.1417	7.0
k127_3421102	metabat.40	0.1876	10.1716	10.5759	13.2681	6.2114
k127_3452988	metabat.40	0.7389	8.5239	9.2387	12.2742	5.8813
k127_3462752	metabat.40	1.9238	12.943	12.4988	16.4509	8.2063
k127_3486533	metabat.40	1.4511	13.7335	13.5044	18.5293	8.0618
k127_3506129	metabat.40	1.6286	10.2537	10.864	14.039	6.7146
k127_3506927	metabat.40	1.6193	12.5416	11.8836	14.4955	7.2829
k127_3509729	metabat.40	2.3568	11.6844	10.2161	13.104	6.3161
k127_3551249	metabat.40	36.6431	19.4811	21.1286	27.0278	19.8711
k127_3558925	metabat.40	3.0421	11.3644	10.2306	14.818	7.4194
k127_3575904	metabat.40	0.5143	11.7381	11.3366	14.822	6.2349
k127_3587745	metabat.40	2.4939	11.2559	11.2237	16.8255	7.2934
k127_3604948	metabat.40	7.6102	11.9985	12.8424	21.0518	10.2447
k127_3609378	metabat.40	0.1555	10.0575	10.4501	14.6064	6.6393
k127_3616617	metabat.40	1.9367	12.0861	11.8315	17.3919	8.7027
k127_3655016	metabat.40	1.2558	10.0344	10.2899	13.9353	6.4453
k127_3681584	metabat.40	0.5358	8.5958	9.4967	12.2545	5.3962
k127_3713504	metabat.40	0.3901	11.7853	9.7212	13.9257	7.2788
k127_3716493	metabat.40	0.396	11.4074	10.7382	15.2035	7.4875
k127_3719916	metabat.40	9.4829	15.8491	15.7208	18.9553	8.482
k127_3722303	metabat.40	0.3771	7.8845	7.0171	9.7075	4.5561
k127_3743554	metabat.40	1.929	11.8415	13.2674	15.1302	6.3966
k127_3749177	metabat.40	0.5146	9.7959	10.4501	14.3539	7.0149
k127_3766689	metabat.40	0.2189	12.3902	24.6009	19.6525	7.5517
k127_3809686	metabat.40	1.4095	10.2132	10.5279	13.9196	7.1843
k127_3824213	metabat.40	4.4247	14.5669	14.9755	19.4468	10.2962
k127_3826150	metabat.40	0.0904	10.9835	10.2052	15.6164	5.9454
k127_3839973	metabat.40	1.3503	8.5567	9.9717	13.379	5.5747
k127_3855641	metabat.40	1.4367	10.8775	11.0218	14.6906	6.7412
k127_3899183	metabat.40	1.7952	11.5523	10.6823	15.1409	7.2371
k127_3951226	metabat.40	1.8804	11.7635	12.3489	15.0423	8.1858
k127_3952546	metabat.40	2.5269	11.8943	10.8221	15.5426	7.8308
k127_3971895	metabat.40	1.8404	11.9359	12.0869	14.6599	7.7886
k127_3980155	metabat.40	3.5901	13.5467	12.3447	16.9947	7.8108
k127_3995228	metabat.40	18.4919	16.265	14.1951	20.7269	13.5673
k127_3996668	metabat.40	3.7439	13.9844	15.4757	17.1816	9.0351
k127_4022650	metabat.40	0.0664	9.3071	7.0839	8.8612	3.4443
k127_4042978	metabat.40	3.1618	13.235	12.698	16.8209	8.86
k127_4103467	metabat.40	0.4346	9.9313	8.6128	11.8756	5.5372
k127_4125575	metabat.40	0.519	10.4359	9.0379	11.9686	5.8931
k127_4138807	metabat.40	0.4999	9.07	7.8298	12.5107	5.1254
k127_4144846	metabat.40	0.6714	9.4652	9.9822	12.5759	6.7468
k127_4171541	metabat.40	1.046	12.7818	13.9877	19.5189	8.7831
k127_4192854	metabat.40	0.0156	7.3255	6.8647	8.5403	4.2712
k127_4236605	metabat.40	2.034	11.8469	12.3066	15.2169	7.828
k127_4283776	metabat.40	7.4472	12.4981	14.2637	17.5426	9.9666
k127_4289630	metabat.40	6.5383	33.976	9.6211	44.8034	28.7335
k127_4304799	metabat.40	2.6439	11.0028	12.8338	16.0646	8.0378
k127_4305962	metabat.40	0.3497	6.7407	7.6634	12.7964	5.5464
k127_4313407	metabat.40	7.8635	8.5358	15.3801	17.7531	18.1836
k127_4337948	metabat.40	0.2742	11.7446	10.3502	14.558	6.5085
k127_4362831	metabat.40	5.3847	14.5299	14.5825	18.54	9.6381
k127_4401130	metabat.40	1.0335	10.3393	9.9742	13.7375	6.3295
k127_4435920	metabat.40	0.8437	11.9924	12.209	12.8946	7.7937
k127_4459689	metabat.40	4.4012	13.9013	13.1375	16.3409	8.4524
k127_4464361	metabat.40	0.4686	11.934	11.9029	16.0627	7.0204
k127_4467227	metabat.40	1.6523	11.1511	10.4903	14.3688	6.7369
k127_4486621	metabat.40	6.7345	14.8832	14.7504	19.7454	10.0197
k127_4498572	metabat.40	1.5432	11.3821	11.0576	14.6497	7.647
k127_4536305	metabat.40	8.6245	16.6214	15.4317	21.3388	11.0979
k127_4566713	metabat.40	0.1618	10.7718	11.7431	14.576	6.8166
k127_4609918	metabat.40	5.777	12.9238	14.8112	16.8486	10.7079
k127_4646320	metabat.40	0.072	10.8623	10.6334	13.805	6.0425
k127_4658070	metabat.40	0.8186	10.0143	10.4205	15.4736	7.5811
k127_4660231	metabat.40	0.4542	11.7159	11.2482	15.2438	7.5798
k127_4662191	metabat.40	2.056	9.6815	10.8161	15.1886	8.1988
k127_4663042	metabat.40	4.6715	3.4821	6.0589	5.0615	4.1334
k127_4734467	metabat.40	0.8368	11.2337	10.76	13.6104	5.493
k127_4736555	metabat.40	5.0012	16.7059	13.2696	20.3662	10.1558
k127_4790867	metabat.40	0.2766	10.4028	11.4346	13.8702	6.7359
k127_4800118	metabat.40	1.4561	11.7943	9.6913	13.601	6.744
k127_4804448	metabat.40	1.4942	11.2547	10.8445	14.8255	7.7342
k127_4809232	metabat.40	0.5033	8.0379	7.3827	11.9944	5.0785
k127_4811691	metabat.40	0.4006	9.0256	9.504	11.8909	5.5528
k127_4841276	metabat.40	0.5201	8.7843	9.2954	11.366	5.3291
k127_4860774	metabat.40	0.9764	11.8516	9.3253	14.8806	5.4423
k127_4902175	metabat.40	2.3118	11.8434	10.192	13.8982	5.5065
k127_4904215	metabat.40	0.081	7.9592	8.571	13.2186	6.5135
k127_4913034	metabat.40	0.1781	11.1026	9.7391	12.3385	5.9083
k127_4914163	metabat.40	2.7707	12.3667	11.8893	15.7317	7.9379
k127_4924571	metabat.40	0.495	10.0975	9.9966	14.2931	6.6042
k127_4925391	metabat.40	0.9192	10.0429	11.556	12.7356	6.2667
k127_4946239	metabat.40	0.3646	12.0193	13.4466	18.0318	8.8807
k127_4968128	metabat.40	3.1415	12.6523	12.6732	14.8258	8.0408
k127_4975667	metabat.40	0.7106	22.4746	4.5794	9.7112	3.0683
k127_4980796	metabat.40	4.5039	13.1302	12.4606	16.8773	8.0962
k127_4982187	metabat.40	1.0682	10.332	10.9617	15.066	6.5228
k127_5016306	metabat.40	0.4523	9.3269	10.0042	12.271	5.8893
k127_5155335	metabat.40	3.8319	11.8547	10.4778	15.5199	7.8658
k127_5164033	metabat.40	3.5669	12.5612	11.8855	15.0597	7.8836
k127_5192509	metabat.40	0.9284	8.9865	9.7998	11.4056	5.5363
k127_5209464	metabat.40	0.851	12.0607	13.1599	18.0928	7.9781
k127_5250962	metabat.40	11.5387	19.8401	17.9694	27.7959	14.0788
k127_5255307	metabat.40	1.2569	5.3346	7.2192	14.7007	1.9507
k127_5257883	metabat.40	6.8504	13.8214	15.0532	19.2267	10.3502
k127_5321604	metabat.40	0.1854	9.6714	11.0181	14.9513	6.1779
k127_5362239	metabat.40	0.8495	9.8084	10.2817	12.8659	6.8665
k127_5362587	metabat.40	3.2347	11.3621	10.4551	14.1099	7.5919
k127_5380530	metabat.40	0.8909	12.2018	11.3401	16.0667	6.7203
k127_5397843	metabat.40	0.0	7.7507	6.4504	10.2814	4.8504
k127_5416211	metabat.40	4.2444	11.5632	11.7839	15.987	7.6737
k127_5428830	metabat.40	0.6532	12.1904	11.7644	17.0702	7.6399
k127_5521992	metabat.40	0.1622	9.6473	8.318	16.0779	6.6134
k127_5540320	metabat.40	1.8857	10.5824	10.0192	15.1452	6.0532
k127_5541225	metabat.40	0.2066	9.599	8.8853	12.9163	5.765
k127_5566058	metabat.40	2.4819	12.4729	12.9696	18.1358	8.0706
k127_5581710	metabat.40	2.6667	12.1139	14.4341	15.6694	7.9827
k127_5587634	metabat.40	1.7572	11.8677	11.8737	16.3447	6.9278
k127_5590009	metabat.40	1.4361	11.0303	10.6715	14.1935	6.5064
k127_5667947	metabat.40	3.135	11.8727	13.1521	14.7037	8.1605
k127_5669494	metabat.40	0.1532	10.6821	10.73	15.9752	7.3278
k127_5675780	metabat.40	0.2296	8.8669	9.5421	13.099	6.9661
k127_5677915	metabat.40	1.0803	10.1939	8.7778	13.3643	6.1553
k127_5686368	metabat.40	1.3834	10.2325	8.8627	12.7644	5.1612
k127_5699505	metabat.40	0.9262	10.5188	9.9079	13.1676	6.619
k127_5712154	metabat.40	3.7748	13.5664	14.0101	17.4317	9.8809
k127_5715151	metabat.40	6.6456	14.9173	15.944	23.3981	10.023
k127_5815304	metabat.40	8.9702	18.4055	16.3498	21.478	12.7911
k127_5829705	metabat.40	0.1133	7.9201	7.5045	10.5996	3.9262
k127_5922542	metabat.40	0.6957	10.5262	11.5919	15.1821	6.691
k127_31998	maxbin2.071_sub	13.7622	19.6722	28.9795	24.173	22.2283
k127_32183	maxbin2.071_sub	3.8307	11.9495	13.8008	30.6607	15.7603
k127_32309	maxbin2.071_sub	0.0	39.6591	19.8859	26.8147	25.3806
k127_40061	maxbin2.071_sub	23.2196	6.259	5.7715	6.1088	4.4404
k127_41791	maxbin2.071_sub	26.1333	3.6876	4.2805	4.2145	3.2072
k127_65385	maxbin2.071_sub	4.4503	10.7908	13.5092	29.6156	17.6827
k127_103854	maxbin2.071_sub	18.1176	25.6597	17.1223	34.2352	16.6301
k127_115416	maxbin2.071_sub	4.0783	7.5226	3.6786	9.1196	6.4774
k127_140474	maxbin2.071_sub	24.2589	9.1047	8.8913	9.9021	6.015
k127_151595	maxbin2.071_sub	2.1939	11.1023	13.4351	35.2274	13.6439
k127_165949	maxbin2.071_sub	0.542	8.173	13.7878	15.4709	12.5878
k127_167300	maxbin2.071_sub	25.6668	4.8503	4.1879	6.2718	3.368
k127_169970	maxbin2.071_sub	24.5823	9.0391	9.1379	9.5824	6.2128
k127_172017	maxbin2.071_sub	0.3191	1.2766	2.8947	10.0341	1.0494
k127_233489	maxbin2.071_sub	20.3008	28.3926	23.1597	35.8209	18.6665
k127_239082	maxbin2.071_sub	3.7035	151.1249	120.1523	106.6659	161.55
k127_283175	maxbin2.071_sub	25.2891	3.5238	4.0929	5.3791	3.0679
k127_295918	maxbin2.071_sub	24.2941	7.9624	6.5357	6.6261	4.1194
k127_301570	maxbin2.071_sub	23.4407	64.1917	58.3382	56.9424	58.5562
k127_305920	maxbin2.071_sub	24.4929	5.0737	4.7731	5.0101	3.7916
k127_318801	maxbin2.071_sub	30.045	6.2489	5.6692	6.4903	4.881
k127_336976	maxbin2.071_sub	1.1226	11.4959	13.857	19.3692	10.4079
k127_402776	maxbin2.071_sub	0.4388	4.4123	5.7634	4.3985	6.6862
k127_408606	maxbin2.071_sub	28.3958	23.5038	20.5657	23.672	19.3853
k127_428480	maxbin2.071_sub	1.7061	8.8209	10.7074	16.8307	11.7337
k127_439076	maxbin2.071_sub	24.8587	5.4192	6.3504	6.8624	4.3195
k127_473644	maxbin2.071_sub	22.9559	1.4103	1.728	2.4101	1.2015
k127_481281	maxbin2.071_sub	24.0632	3.354	3.9238	4.734	2.7334
k127_486722	maxbin2.071_sub	25.6959	15.2464	13.9309	19.6568	10.2091
k127_498011	maxbin2.071_sub	10.9582	20.0477	18.1665	37.7992	17.4444
k127_501294	maxbin2.071_sub	0.0295	27.362	0.8868	1.0337	0.3541
k127_505123	maxbin2.071_sub	11.3454	15.4348	14.6425	27.9255	10.8259
k127_536734	maxbin2.071_sub	2.3254	22.0363	19.8918	29.8422	22.8883
k127_558067	maxbin2.071_sub	0.5465	32.2901	31.4051	19.302	19.5675
k127_566892	maxbin2.071_sub	1.8872	39.4628	17.2134	16.7645	26.2208
k127_588822	maxbin2.071_sub	0.7405	12.5542	15.9663	17.3695	11.842
k127_595298	maxbin2.071_sub	8.5389	7.7032	3.6855	6.29	5.9552
k127_612947	maxbin2.071_sub	0.7351	20.9412	19.125	36.6054	23.3473
k127_615678	maxbin2.071_sub	16.5879	30.1973	24.5101	34.651	25.3342
k127_618656	maxbin2.071_sub	27.4923	13.3295	12.4727	12.9151	10.6023
k127_670399	maxbin2.071_sub	4.5376	31.4268	25.0153	27.0687	19.5873
k127_690957	maxbin2.071_sub	22.834	3.1391	3.0565	3.363	2.2371
k127_692901	maxbin2.071_sub	30.3459	13.6467	11.7749	13.8092	10.5704
k127_693376	maxbin2.071_sub	24.9864	11.3572	9.4003	11.1601	7.5514
k127_714996	maxbin2.071_sub	22.0903	3.7594	3.6972	4.7726	2.5621
k127_754156	maxbin2.071_sub	24.9044	4.6714	4.9042	6.7587	3.4815
k127_766731	maxbin2.071_sub	23.0721	19.2648	18.8959	33.7262	21.1107
k127_781831	maxbin2.071_sub	33.1779	23.0963	21.7437	26.1491	18.4616
k127_792474	maxbin2.071_sub	9.8842	11.3514	6.7165	8.8725	16.2157
k127_798452	maxbin2.071_sub	23.9554	2.4688	2.9488	3.4348	2.0131
k127_805358	maxbin2.071_sub	0.1341	12.2309	13.1352	18.4607	13.5553
k127_837616	maxbin2.071_sub	22.8753	22.5011	20.5431	26.1354	36.1825
k127_839977	maxbin2.071_sub	24.2938	8.0974	7.9789	9.2556	6.0481
k127_859805	maxbin2.071_sub	2.041	7.5269	8.073	12.4571	12.3308
k127_878718	maxbin2.071_sub	23.3293	7.6778	7.7075	9.5424	5.4696
k127_891053	maxbin2.071_sub	21.4256	22.1392	15.4755	28.0595	18.4256
k127_898587	maxbin2.071_sub	23.8592	0.4788	0.5517	0.6413	0.4717
k127_903674	maxbin2.071_sub	1.1263	6.571	7.1192	8.1219	8.2616
k127_912647	maxbin2.071_sub	25.7841	8.6455	8.2336	9.2229	6.0156
k127_915116	maxbin2.071_sub	1.3571	14.0148	12.3098	15.756	9.4694
k127_945884	maxbin2.071_sub	22.8771	35.3148	30.5575	41.8778	31.6308
k127_970809	maxbin2.071_sub	27.6161	6.6647	6.514	7.2311	5.5343
k127_975945	maxbin2.071_sub	26.2292	6.0196	6.0804	8.9596	3.9874
k127_1072741	maxbin2.071_sub	22.2639	25.0734	17.4444	20.748	23.9345
k127_1077286	maxbin2.071_sub	23.2917	5.0581	4.4252	6.5064	4.8215
k127_1091846	maxbin2.071_sub	24.5909	8.0432	6.4313	7.5536	5.8076
k127_1111675	maxbin2.071_sub	25.17	11.3211	11.7016	14.3035	9.419
k127_1117270	maxbin2.071_sub	23.4215	6.2076	6.4007	7.7545	4.4807
k127_1118808	maxbin2.071_sub	17.4254	17.9968	13.4781	31.782	7.3574
k127_1126448	maxbin2.071_sub	1.1252	46.1835	21.2812	22.9606	36.2924
k127_1182127	maxbin2.071_sub	2.3465	19.2357	17.8519	29.4352	24.0235
k127_1194217	maxbin2.071_sub	17.3007	19.6665	17.3354	24.6152	20.8717
k127_1201638	maxbin2.071_sub	28.9966	10.3513	9.3972	11.0842	7.8973
k127_1244345	maxbin2.071_sub	24.0575	1.4264	1.7073	3.3221	0.8485
k127_1305219	maxbin2.071_sub	22.3448	4.0148	4.1223	5.5914	2.7726
k127_1315968	maxbin2.071_sub	0.6959	9.9055	11.6587	3.1916	10.3788
k127_1317442	maxbin2.071_sub	11.3743	40.5264	24.2143	24.431	29.989
k127_1320102	maxbin2.071_sub	24.2672	10.8492	10.2832	10.8867	9.5508
k127_1358379	maxbin2.071_sub	24.8879	6.6708	7.8732	9.278	5.45
k127_1381434	maxbin2.071_sub	25.4193	34.5752	26.9495	40.2853	30.2275
k127_1382302	maxbin2.071_sub	9.5513	22.8358	18.6663	29.2617	19.0354
k127_1392224	maxbin2.071_sub	22.5546	1.0318	1.6257	2.1796	1.3743
k127_1393853	maxbin2.071_sub	0.4417	10.3735	12.5444	17.6219	12.1397
k127_1410150	maxbin2.071_sub	0.0	15.2484	9.1427	9.4137	5.4992
k127_1420615	maxbin2.071_sub	23.3227	4.4561	5.0477	6.2975	3.7078
k127_1428864	maxbin2.071_sub	0.9034	43.0074	18.563	14.5308	24.8648
k127_1446888	maxbin2.071_sub	1.4835	9.3648	6.1251	11.9191	9.5968
k127_1458121	maxbin2.071_sub	25.4691	2.4408	2.9216	3.0336	2.3792
k127_1464123	maxbin2.071_sub	18.0631	21.7715	18.1918	30.5622	18.6807
k127_1504549	maxbin2.071_sub	36.8688	32.6763	31.9884	34.3337	26.2964
k127_1505876	maxbin2.071_sub	20.8176	3.6313	2.9818	5.2381	1.8364
k127_1528268	maxbin2.071_sub	37.7047	31.0	27.5845	32.5459	23.6726
k127_1562927	maxbin2.071_sub	24.03	0.393	0.5903	0.4429	0.2822
k127_1568316	maxbin2.071_sub	6.8565	9.2611	11.7196	15.918	10.3197
k127_1569078	maxbin2.071_sub	1.8422	47.2523	33.7771	38.8294	41.3367
k127_1589857	maxbin2.071_sub	28.4874	5.4111	6.4897	5.7856	5.5468
k127_1603313	maxbin2.071_sub	36.0581	30.8511	30.9959	36.1896	26.0931
k127_1605435	maxbin2.071_sub	20.7978	35.0828	31.4813	42.0325	28.4773
k127_1644106	maxbin2.071_sub	29.849	10.3909	10.2889	11.8594	8.5703
k127_1644994	maxbin2.071_sub	29.0655	12.0045	11.9492	14.6912	9.1288
k127_1661074	maxbin2.071_sub	0.16	9.3984	8.8289	15.8594	15.145
k127_1670466	maxbin2.071_sub	9.0616	17.9745	13.2268	20.7357	16.5421
k127_1682545	maxbin2.071_sub	20.364	27.9013	19.8175	36.3678	20.9991
k127_1708738	maxbin2.071_sub	23.0251	0.8704	1.1018	0.9635	0.688
k127_1720034	maxbin2.071_sub	0.0	3.8689	5.5423	4.3422	5.7803
k127_1754575	maxbin2.071_sub	4.2658	23.1156	19.7506	11.3775	31.1394
k127_1789487	maxbin2.071_sub	8.628	40.3461	29.2416	32.9992	32.2943
k127_1793888	maxbin2.071_sub	23.0781	5.4646	5.1285	6.2389	4.6918
k127_1800689	maxbin2.071_sub	0.0	4.0335	4.8149	4.5429	4.7211
k127_1813664	maxbin2.071_sub	17.8805	17.6798	11.5661	16.4055	10.0
k127_1814488	maxbin2.071_sub	14.1293	17.5175	17.8013	33.2429	18.3749
k127_1816313	maxbin2.071_sub	0.5467	14.4491	15.1937	13.5005	8.23
k127_1821786	maxbin2.071_sub	2.6274	13.4429	14.2526	30.672	17.7233
k127_1824589	maxbin2.071_sub	0.9346	5.7599	10.0101	6.4976	6.9069
k127_1833486	maxbin2.071_sub	20.4387	27.9509	22.3234	47.7607	29.1239
k127_1847061	maxbin2.071_sub	26.2333	6.2194	5.9989	6.5367	4.3111
k127_1883251	maxbin2.071_sub	23.1191	5.6535	4.8699	6.0469	4.2391
k127_1885752	maxbin2.071_sub	5.4791	11.5171	13.5418	23.2766	15.8392
k127_1900673	maxbin2.071_sub	0.0	7.3826	15.7919	12.7038	8.5924
k127_1921510	maxbin2.071_sub	0.7479	8.6164	14.5343	11.4207	7.7765
k127_1929198	maxbin2.071_sub	1.2708	16.5438	11.4461	17.7226	15.8466
k127_1947692	maxbin2.071_sub	14.0273	20.5593	18.322	22.9049	17.677
k127_1947958	maxbin2.071_sub	1.7654	7.935	9.1805	11.1285	8.4807
k127_1968511	maxbin2.071_sub	0.0	10.1324	9.3641	17.0022	18.2334
k127_1982645	maxbin2.071_sub	22.1583	5.0179	5.5845	4.6061	2.1006
k127_1995591	maxbin2.071_sub	1.1257	4.4695	6.3699	5.1846	6.0552
k127_2010207	maxbin2.071_sub	1.4712	10.0909	13.9767	12.5142	8.5595
k127_2025145	maxbin2.071_sub	2.7741	11.3804	17.0742	9.5352	7.9023
k127_2031023	maxbin2.071_sub	1.5073	13.291	5.0207	17.7993	9.5058
k127_2055013	maxbin2.071_sub	0.0563	2.7115	3.8839	3.3325	4.9815
k127_2077399	maxbin2.071_sub	23.3919	0.7699	1.1965	1.0812	1.0186
k127_2080939	maxbin2.071_sub	13.6347	22.1641	21.7155	40.6221	21.5598
k127_2102472	maxbin2.071_sub	24.8196	6.5012	7.7196	9.1794	4.9185
k127_2120415	maxbin2.071_sub	32.7149	32.1595	29.6158	32.5355	24.9735
k127_2122496	maxbin2.071_sub	23.7826	6.4171	6.821	7.096	4.9685
k127_2125392	maxbin2.071_sub	26.4642	8.0039	7.4461	8.0082	5.3804
k127_2152254	maxbin2.071_sub	14.5711	4.9032	4.3038	3.6673	4.4295
k127_2174460	maxbin2.071_sub	30.6252	16.166	18.3282	22.3845	16.7739
k127_2178882	maxbin2.071_sub	23.6159	10.9234	8.5098	9.3155	7.7035
k127_2187733	maxbin2.071_sub	27.3093	8.8077	7.2293	8.6375	5.2705
k127_2216228	maxbin2.071_sub	1.7749	13.6265	16.2091	16.2211	10.8244
k127_2219555	maxbin2.071_sub	17.1117	20.9015	17.5184	27.7097	19.6189
k127_2242554	maxbin2.071_sub	0.6332	9.0425	14.1568	18.0046	13.8564
k127_2244515	maxbin2.071_sub	5.0092	5.2982	4.8612	10.3234	7.7834
k127_2247387	maxbin2.071_sub	26.8907	8.8087	8.8591	11.5195	6.8535
k127_2247712	maxbin2.071_sub	11.7317	24.9442	21.8417	25.3242	23.6667
k127_2258298	maxbin2.071_sub	24.3053	2.5813	2.8421	4.9213	2.1322
k127_2276209	maxbin2.071_sub	0.0	3.9703	0.3932	0.9674	3.8331
k127_2296187	maxbin2.071_sub	25.4507	11.2793	10.6094	11.2785	8.7043
k127_2304425	maxbin2.071_sub	21.1739	0.2145	0.1039	0.1403	0.1942
k127_2308968	maxbin2.071_sub	0.0524	7.2099	8.9215	14.1152	10.8941
k127_2310237	maxbin2.071_sub	0.8018	11.3724	15.6689	28.4286	19.3402
k127_2315484	maxbin2.071_sub	39.3308	5.5386	2.933	7.7108	2.4241
k127_2373697	maxbin2.071_sub	26.3918	8.2643	7.2437	10.3048	6.23
k127_2377847	maxbin2.071_sub	0.0	5.9169	6.7289	10.5928	9.8963
k127_2379941	maxbin2.071_sub	1.7369	9.7851	24.7187	9.5627	9.4946
k127_2387248	maxbin2.071_sub	2.4181	12.4206	13.7774	13.3495	7.2971
k127_2412451	maxbin2.071_sub	0.1824	4.5127	5.4478	12.4516	7.5394
k127_2476265	maxbin2.071_sub	0.2417	6.0048	9.8084	12.2412	9.1383
k127_2494293	maxbin2.071_sub	0.0	6.5712	7.0923	12.7411	8.6676
k127_2547622	maxbin2.071_sub	7.3876	16.2218	16.0022	32.4698	15.3025
k127_2554473	maxbin2.071_sub	28.5288	15.2214	13.4421	18.8872	13.9466
k127_2571072	maxbin2.071_sub	3.6495	7.2096	7.4167	12.3136	10.9158
k127_2573719	maxbin2.071_sub	22.8012	4.1574	3.8302	3.8051	2.6319
k127_2578750	maxbin2.071_sub	25.3964	6.7407	7.1746	8.3398	5.3621
k127_2601174	maxbin2.071_sub	1.6007	35.7516	21.0673	30.6096	35.1098
k127_2637380	maxbin2.071_sub	15.1413	21.2985	21.592	28.9313	18.1831
k127_2651513	maxbin2.071_sub	26.2808	7.0228	7.2488	7.9812	5.6447
k127_2668387	maxbin2.071_sub	0.1232	7.2173	9.2156	17.1985	7.3781
k127_2670643	maxbin2.071_sub	14.9452	17.0595	17.8033	2.4735	15.7385
k127_2706257	maxbin2.071_sub	2.8401	18.4641	22.7601	18.2894	18.7955
k127_2712906	maxbin2.071_sub	26.6026	28.6624	23.3785	41.5598	26.2829
k127_2713180	maxbin2.071_sub	27.0049	10.0279	10.7036	11.5278	7.8514
k127_2714795	maxbin2.071_sub	1.7873	44.5056	15.646	19.5917	29.534
k127_2732839	maxbin2.071_sub	23.4949	1.3808	1.2071	1.6663	0.9881
k127_2736199	maxbin2.071_sub	26.3174	8.4474	10.18	11.2876	6.8206
k127_2740803	maxbin2.071_sub	0.1888	5.1398	4.6322	15.6607	7.3339
k127_2759865	maxbin2.071_sub	26.1814	8.529	7.8688	6.0366	9.4595
k127_2761225	maxbin2.071_sub	8.6134	10.5901	10.3384	18.6112	9.0212
k127_2768465	maxbin2.071_sub	1.6681	10.6077	23.0085	20.1983	14.4689
k127_2768557	maxbin2.071_sub	21.2036	3.1767	3.8201	4.9823	2.5115
k127_2835664	maxbin2.071_sub	24.178	1.5748	2.6591	11.8835	1.0465
k127_2863445	maxbin2.071_sub	0.3106	13.7519	12.6337	12.8087	4.9471
k127_2872551	maxbin2.071_sub	31.2659	4.1994	5.0958	4.994	3.1904
k127_2878715	maxbin2.071_sub	22.5411	2.9299	3.3603	2.9919	2.2573
k127_2879699	maxbin2.071_sub	25.9062	10.1422	10.9594	12.3694	6.4254
k127_2892241	maxbin2.071_sub	25.0215	3.2038	3.4141	3.9709	2.4917
k127_2896869	maxbin2.071_sub	19.281	25.9023	23.4863	39.9372	27.2068
k127_2904147	maxbin2.071_sub	1.5078	16.9298	20.068	27.5011	13.5004
k127_2928422	maxbin2.071_sub	26.5106	7.1547	7.0832	6.9465	5.4031
k127_2935148	maxbin2.071_sub	4.0381	8.965	7.5812	9.7	9.0861
k127_2973519	maxbin2.071_sub	1.3403	8.2084	12.8054	13.71	10.8573
k127_2979209	maxbin2.071_sub	19.8965	22.7865	21.7773	35.8013	16.4991
