Contig_ID,Bin_ID,group,2-1-2.norm_fold,2-8-2.norm_fold,2-9-2.norm_fold,2-10-2.norm_fold,2-12-2.norm_fold,SPE_group
k127_4321511,metabat.174,PL_ALL,0.0541894082276749,0.816791092636088,0.549082234779581,1.52733532609496,1.57574624830721,KI
k127_4323376,metabat.174,PL_ALL,0.193391857894219,0.591836502483232,0.567495508020575,1.65352987870748,2.27222563092058,KI
k127_4368205,metabat.174,PL_ALL,0.0710350089745074,0.81642043518977,0.597786946023998,1.66092442543007,2.12601244220315,KI
k127_4375249,metabat.174,PL_SUB,0.0373110975764796,0.620084047868944,0.390309353882296,1.4744169298174,1.70310116644675,KI
k127_4411879,metabat.174,PL_ALL,0.057918337325032,0.741633830439562,0.532865484110549,1.67315407402846,1.61255011187859,KI
k127_4578058,metabat.174,PL_ALL,0.0833121264120048,0.696741179731968,0.532266432500014,1.74268744386155,1.61326121649955,KI
k127_4580611,metabat.174,PL_ALL,0.191069454684462,0.734694778246856,0.574393678081282,1.37410061349036,1.49104080967828,KI
k127_4587950,metabat.174,PL_ALL,0.0567516840694261,0.717566956250698,0.612751134234638,1.7318874433261,1.88008782757986,KI
k127_4594101,metabat.174,PL_ALL,0.105762024106327,0.886009215750907,0.681726783815344,1.48306978101486,1.670255971907,KI
k127_4606127,metabat.174,PL_ALL,0.211491338308292,0.771346765729323,0.494175221506897,1.43566650647826,1.63004776495338,KI
k127_4684625,metabat.174,PL_SUB,0.0299949823006708,0.649003948622396,0.424806255212203,1.28254959259046,1.49882936501493,KI
k127_4686934,metabat.174,PL_SUB,0.0435695926112251,0.723678494144647,0.440048790635819,1.39928812093645,1.56202808829657,KI
k127_4691456,metabat.174,PL_ALL,0.0495336985067056,0.739496085167772,0.535273792605428,1.43025847447985,1.47983671246143,KI
k127_4713345,metabat.174,PL_SUB,0.0719726928995738,0.500965088550926,0.29190756306894,0.969397767446592,1.16767298235822,KI
k127_4735455,metabat.174,PL_SUB,0.0219156359230637,0.309723086131826,0.168811533643525,1.08108165994455,1.39197889665455,KI
k127_4771801,metabat.174,PL_SUB,0.05691523359124,0.576130970688064,0.372870295886718,1.39374087227273,1.60145799964142,KI
k127_4826659,metabat.174,PL_SUB,0.153921906629796,0.635893018951457,0.455206611690268,1.33018846456066,1.50597960596741,KI
k127_4850481,metabat.174,PL_ALL,0.0543311511465803,0.871450136057143,0.577522058714077,1.71445323324012,2.07091023295227,KI
k127_4885414,metabat.174,PL_ALL,0.0216212467837987,0.721213191129598,0.598095548368819,1.61603775984322,1.72142190912217,KI
k127_5001765,metabat.174,PL_ALL,0.198036664313734,0.728066043916184,0.685653899928852,1.7223403927784,1.98857327664355,KI
k127_5083668,metabat.174,PL_SUB,0.0101836835582793,0.627152399170831,0.428158523820652,1.3216748300285,1.56581318060971,KI
k127_5087105,metabat.174,PL_ALL,0.0112631104022511,0.890370905700608,0.619522232741595,1.58679155115476,2.01725822918824,KI
k127_5109209,metabat.174,PL_SUB,0.187340525587105,0.493336441109255,0.369154965696126,1.35001077590534,2.14046410383068,KI
k127_5172401,metabat.174,PL_ALL,0.0454013472555409,0.817497927766277,0.527607142195852,1.52337300562087,1.73683664157494,KI
k127_5255520,metabat.174,PL_SUB,0.0416179016509125,0.497353333434474,0.212215545788661,1.20845419972505,1.72246896868217,KI
k127_5312594,metabat.174,PL_ALL,0.0588124080442814,0.812463882448835,0.638346975775684,1.64736150953701,1.74342135838004,KI
k127_5359573,metabat.174,PL_ALL,0.0404076351894896,0.710464125186363,0.584668320855915,1.46053809918384,1.46498750415604,KI
k127_5420636,metabat.174,PL_ALL,0.0639805729336009,0.808688348460754,0.51171109592438,1.72824639207964,1.81452062197802,KI
k127_5477419,metabat.174,PL_ALL,0.369687339108158,0.745254205496626,0.666224054257859,1.49906363406364,1.99754887276479,KI
k127_5573331,metabat.174,PL_SUB,0.151228791170594,0.622463151477872,0.442463150157066,1.11534502307115,2.00401600534124,KI
k127_5577495,metabat.174,PL_ALL,0.0102382000655506,0.719756421166161,0.496214417393264,1.35001613039247,1.69219942867503,KI
k127_5622909,metabat.174,PL_ALL,0.101215347399901,0.831151913695775,0.582725941391453,1.60628723878469,1.7316573362648,KI
k127_5638489,metabat.174,PL_ALL,0,0.716722202070717,0.675252185600469,1.83627852435689,2.41902114153233,KI
k127_5668590,metabat.174,PL_ALL,0.0366896093935867,0.731074403189792,0.620563009277071,1.52009605949906,1.7112032797265,KI
k127_5756951,metabat.174,PL_SUB,0.0053317144111334,0.445090633503571,0.21014004374408,1.17689485259766,1.50245207910753,KI
k127_5770883,metabat.174,PL_ALL,0.0733247022799021,0.747650548986778,0.549160898122379,1.49253651425565,1.72437271333671,KI
k127_5773773,metabat.174,PL_ALL,0.0921547038914101,0.733867263948098,0.509163613823013,1.47765639452932,1.48254674896965,KI
k127_5821299,metabat.174,PL_SUB,0.0512128069306618,0.618480738915101,0.389141505793071,1.29852738217786,1.41435349559434,KI
k127_5894392,metabat.174,PL_ALL,0.0550943822483785,0.699068563697223,0.546837303996667,1.52612521200422,1.69214903543418,KI
k127_5927406,metabat.174,PL_SUB,0.376054867157446,0.464899257030079,0.483979242075062,1.36421087576653,1.87755136779014,KI
k127_125113,maxbin2.096_sub,PL_SUB,0.0879569328315198,0.334186477588844,0.328794619814618,0.836290571952929,0.485096534971957,KI
k127_385148,maxbin2.096_sub,PL_SUB,0.00912606331721607,0.258468919252534,0.102837193141864,0.623283719548028,0.866780540459669,KI
k127_1089035,maxbin2.096_sub,PL_ALL,0.125486096437085,0.934901518902495,0.872110226464503,1.48701603802757,1.05301716091424,KI
k127_1123245,maxbin2.086_sub,PL_SUB,0.128364568021009,0.725143884048696,0.639787120051516,1.20474354014594,0.438242019474412,KI
k127_2123543,maxbin2.086_sub,PL_SUB,0.295893794865723,0.252641839398783,0.427087492153332,0.834202321973343,0.657295838223811,KI
k127_5467504,maxbin2.086_sub,PL_SUB,0.306688063305441,0.871001899145316,1.20058414188156,1.67333612659078,0.195436186535172,KI
k127_5576248,maxbin2.086_sub,PL_SUB,0.0136509334207342,0.48082890728116,0.394254623074911,0.873188342746076,0.0492565933116523,KI
k127_400278,maxbin2.064_sub,PL_SUB,0,0.279372275236773,0.573310544361224,0.773878669998943,0.459272798658062,KI
k127_752238,maxbin2.064_sub,PL_ALL,0,1.0490036727843,1.31406509040657,2.01911819628747,0.749980206654842,KI
k127_1487208,metabat.100,PL_ALL,0.0644821248004969,0.645495632793288,0.645995473106153,1.1076613340437,0.548524827461942,KI
k127_5092299,maxbin2.011,PL_SUB,0.0374855503997477,1.56488125859408,0.534420597887393,4.18129757963796,0.187535646218844,KI
